journey,conversion_flg,counts
viewed_favourite_store > added_item > Dessert > Menu > CheckoutViewController,true,2
added_item > Menu > Drinks > CheckoutViewController,true,2
Menu > added_item > Appetizers > Menu Extras > added_item > CheckoutActivity,true,2
viewed_favourite_store > Kids Menu > Menu > added_item > Menu > added_item > CheckoutViewController,true,2
viewed_favourite_store > Kids Menu > added_item > Kids Menu > added_item > Menu > added_item > Appetizers > added_item > Appetizers > added_item > CheckoutViewController,true,2
Quick_Reorder > Appetizers > added_item > Sauces & Sides > added_item > CheckoutViewController,true,2
Menu > added_item > Menu > added_item > Menu > added_item > Kids Menu > added_item > CheckoutActivity,true,2
viewed_favourite_store > Menu > added_item > Appetizers > Dessert > added_item > CheckoutViewController,true,2
viewed_favourite_store > Drinks > Menu > added_item > Drinks > added_item > CheckoutViewController,true,2
viewed_favourite_store > Kids Menu > added_item > Appetizers > added_item > Menu > added_item > CheckoutViewController,true,2
Menu > added_item > Menu > added_item > Menu > added_item > Kids Menu > added_item > Menu > added_item > CheckoutActivity,true,2
Drinks > added_item > Drinks > added_item > Drinks > added_item > CheckoutActivity,true,2
viewed_favourite_store > Kids Menu > added_item > Menu Extras > added_item > Drinks > added_item > CheckoutViewController,true,2
Dessert > added_item > Dessert > added_item > Dessert > added_item > Dessert > added_item > CheckoutViewController,true,2
Kids Menu > added_item > Menu > added_item > Drinks > added_item > CheckoutActivity,true,2
Menu > added_item > Menu > added_item > Menu > added_item > Menu > Appetizers > added_item > Appetizers > added_item > CheckoutViewController,true,2
Menu > added_item > Menu > added_item > Menu > added_item > Appetizers > Menu > Appetizers > added_item > CheckoutActivity,true,2
viewed_favourite_store > Sauces & Sides > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Menu > added_item > Dessert > Drinks > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Menu > Sauces & Sides > Appetizers > added_item > CheckoutViewController,true,2
Kids Menu > added_item > Menu > Kids Menu > added_item > CheckoutViewController,true,2
viewed_favourite_store > added_item > Drinks > added_item > Drinks > CheckoutViewController,true,2
Quick_Reorder > viewed_favourite_store > Appetizers > Menu > added_item > CheckoutViewController,true,2
Appetizers > added_item > Appetizers > added_item > Sauces & Sides > added_item > Sauces & Sides > CheckoutViewController,true,2
viewed_favourite_store > Appetizers > added_item > Menu > added_item > Menu > added_item > Kids Menu > added_item > Menu > added_item > CheckoutViewController,true,2
Menu > added_item > Drinks > added_item > Menu > added_item > Drinks > added_item > CheckoutViewController,true,2
Quick_Reorder > viewed_favourite_store > Appetizers > added_item > Menu > added_item > Menu > added_item > Dessert > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Appetizers > added_item > Sauces & Sides > CheckoutViewController,true,2
Appetizers > added_item > Menu > added_item > Kids Menu > CheckoutViewController,true,2
viewed_favourite_store > Appetizers > added_item > Appetizers > Menu > added_item > Appetizers > added_item > Appetizers > added_item > CheckoutViewController,true,2
Menu > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item > Appetizers > added_item > Menu > added_item > CheckoutActivity,true,2
viewed_favourite_store > Appetizers > added_item > Menu > added_item > Appetizers > added_item > viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Menu > added_item > CheckoutViewController,true,2
Appetizers > added_item > Sauces & Sides > Menu > added_item > CheckoutActivity,true,2
Appetizers > added_item > Kids Menu > Menu > added_item > CheckoutViewController,true,2
Drinks > added_item > Menu > Appetizers > Menu > added_item > CheckoutActivity,true,2
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Appetizers > added_item > CheckoutViewController,true,2
viewed_favourite_store > Drinks > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > CheckoutViewController,true,2
viewed_favourite_store > Kids Menu > added_item > Kids Menu > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Menu > added_item > Sauces & Sides > added_item > Menu > added_item > Sauces & Sides > added_item > CheckoutViewController,true,2
added_item > Appetizers > added_item > Menu Extras > added_item > Menu Extras > added_item > CheckoutViewController,true,2
added_item > Appetizers > added_item > Quick_Reorder > CheckoutViewController,true,2
viewed_favourite_store > Sauces & Sides > added_item > Appetizers > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > Sauces & Sides > Menu > added_item > Appetizers > added_item > CheckoutViewController,true,2
 > added_item > Menu Extras > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Menu > added_item > Kids Menu > Appetizers > added_item > CheckoutViewController,true,2
Kids Menu > added_item > Menu > Appetizers > added_item > Menu > added_item > CheckoutActivity,true,2
viewed_favourite_store > Menu > added_item > Drinks > added_item > Menu > added_item > Drinks > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Menu > added_item > Appetizers > added_item > Drinks > added_item > Drinks > added_item > CheckoutViewController,true,2
Menu > added_item > Appetizers > added_item > Sauces & Sides > added_item > Appetizers > added_item > CheckoutViewController,true,2
Menu > added_item > Kids Menu > added_item > Drinks > added_item > Menu > added_item > CheckoutViewController,true,2
Menu > Quick_Reorder > CheckoutViewController,true,2
Menu > added_item > Menu > Appetizers > Menu > added_item > Drinks > added_item > CheckoutViewController,true,2
Menu > added_item > Menu > added_item > Appetizers > Dessert > added_item > CheckoutViewController,true,2
Menu > added_item > Sauces & Sides > added_item > Appetizers > CheckoutActivity,true,2
added_item > Appetizers > Sauces & Sides > added_item > Dessert > Drinks > added_item > CheckoutViewController,true,2
Menu > added_item > Menu > added_item > Menu > added_item > Sauces & Sides > CheckoutViewController,true,2
Appetizers > added_item > Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > CheckoutViewController,true,2
Menu > added_item > Appetizers > added_item > Dessert > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > viewed_favourite_store > Menu > added_item > Menu > added_item > Menu > added_item > CheckoutViewController,true,2
Family Value Bundles > added_item > Appetizers > added_item > CheckoutViewController,true,2
viewed_favourite_store > Appetizers > added_item > Kids Menu > added_item > Menu > CheckoutViewController,true,2
Menu > added_item > Menu > added_item > Dessert > Appetizers > added_item > CheckoutViewController,true,2
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Sauces & Sides > added_item > Sauces & Sides > CheckoutViewController,true,2
Menu > added_item > Appetizers > Menu > added_item > Sauces & Sides > added_item > CheckoutActivity,true,2
viewed_favourite_store > added_item > Menu Extras > added_item > Appetizers > added_item > Appetizers > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > Sauces & Sides > added_item > Menu > added_item > CheckoutViewController,true,2
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Sauces & Sides > added_item > Menu > added_item > CheckoutViewController,true,2
Menu > added_item > Menu > added_item > Menu > added_item > Kids Menu > added_item > Appetizers > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Appetizers > added_item > Menu > added_item > Appetizers > CheckoutViewController,true,2
added_item > Menu > added_item > Appetizers > CheckoutActivity,true,2
Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Kids Menu > added_item > Menu > added_item > CheckoutViewController,true,2
Quick_Reorder > Appetizers > added_item > Drinks > added_item > CheckoutViewController,true,2
added_item > Appetizers > Sauces & Sides > added_item > Appetizers > added_item > CheckoutViewController,true,2
viewed_favourite_store > added_item > Drinks > Appetizers > CheckoutViewController,true,2
Drinks > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > CheckoutActivity,true,2
viewed_favourite_store > added_item > Kids Menu > added_item > Dessert > CheckoutViewController,true,2
Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > Appetizers > added_item > Menu > added_item > Menu > added_item > Sauces & Sides > added_item > CheckoutViewController,true,2
Drinks > added_item > Menu > added_item > Appetizers > added_item > CheckoutViewController,true,2
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Appetizers > CheckoutViewController,true,2
Menu > added_item > Menu > added_item > Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > CheckoutViewController,true,2
viewed_favourite_store > Appetizers > viewed_favourite_store > Menu > viewed_favourite_store > Menu > added_item > CheckoutViewController,true,2
Menu > added_item > Menu > added_item > Drinks > added_item > Drinks > added_item > Drinks > added_item > CheckoutActivity,true,2
Quick_Reorder > Menu > added_item > Appetizers > added_item > Sauces & Sides > added_item > CheckoutViewController,true,2
Appetizers > added_item > Kids Menu > added_item > Menu > added_item > Menu > added_item > CheckoutViewController,true,2
Appetizers > added_item > Menu > Appetizers > added_item > Menu > Appetizers > added_item > CheckoutActivity,true,2
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Dessert > CheckoutViewController,true,2
viewed_favourite_store > Drinks > added_item > Drinks > added_item > Dessert > added_item > CheckoutViewController,true,2
Quick_Reorder > viewed_favourite_store > Menu > added_item > Dessert > added_item > Menu > added_item > CheckoutViewController,true,2
Menu > Dessert > added_item > CheckoutActivity,true,2
viewed_favourite_store > added_item > Menu > added_item > Dessert > added_item > CheckoutViewController,true,2
Quick_Reorder > Menu > added_item > Menu > Appetizers > added_item > Menu > added_item > CheckoutViewController,true,2
Appetizers > added_item > Appetizers > Menu > CheckoutViewController,true,2
Appetizers > added_item > Menu > added_item > Sauces & Sides > Menu > added_item > Appetizers > added_item > CheckoutActivity,true,2
viewed_favourite_store > Kids Menu > added_item > Menu > added_item > Menu > added_item > Appetizers > CheckoutViewController,true,2
Appetizers > added_item > Menu > Kids Menu > Menu > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Menu > Appetizers > added_item > Menu > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Sauces & Sides > added_item > Drinks > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Menu > added_item > Appetizers > added_item > Menu > Sauces & Sides > added_item > CheckoutViewController,true,2
Appetizers > Menu Extras > added_item > Appetizers > added_item > CheckoutViewController,true,2
Appetizers > added_item > Menu > Appetizers > added_item > Menu > added_item > CheckoutViewController,true,2
viewed_favourite_store > Appetizers > added_item > Menu Extras > added_item > Menu Extras > added_item > CheckoutViewController,true,2
viewed_favourite_store > Quick_Reorder > Dessert > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Menu > added_item > Menu Extras > added_item > Appetizers > added_item > CheckoutViewController,true,2
viewed_favourite_store > Kids Menu > added_item > Appetizers > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Menu > added_item > Menu > added_item > Kids Menu > added_item > Menu > added_item > CheckoutViewController,true,2
viewed_favourite_store > Drinks > added_item > Sauces & Sides > Kids Menu > added_item > Appetizers > added_item > CheckoutViewController,true,2
Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Drinks > added_item > Appetizers > added_item > CheckoutActivity,true,2
Appetizers > added_item > Appetizers > added_item > Appetizers > Menu > Appetizers > added_item > Menu > added_item > CheckoutActivity,true,2
Drinks > added_item > Drinks > added_item > Menu > added_item > CheckoutActivity,true,2
viewed_favourite_store > added_item > Sauces & Sides > added_item > Dessert > added_item > CheckoutViewController,true,2
Kids Menu > added_item > Menu > added_item > Menu > added_item > Drinks > added_item > Drinks > CheckoutActivity,true,2
viewed_favourite_store > Menu > added_item > Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > Appetizers > added_item > Appetizers > added_item > CheckoutViewController,true,2
Menu > added_item > Menu > Sauces & Sides > added_item > Menu > added_item > CheckoutActivity,true,2
viewed_favourite_store > Menu > added_item > Appetizers > added_item > Menu > Kids Menu > Menu > added_item > CheckoutViewController,true,2
viewed_favourite_store > Appetizers > added_item > Sauces & Sides > added_item > Dessert > added_item > CheckoutViewController,true,2
Menu > added_item > Menu > added_item > Appetizers > added_item > Appetizers > Menu > added_item > CheckoutActivity,true,2
Menu > added_item > Appetizers > Sauces & Sides > added_item > Drinks > CheckoutViewController,true,2
Appetizers > added_item > Appetizers > added_item > Menu > added_item > Sauces & Sides > added_item > CheckoutViewController,true,2
Menu > added_item > Appetizers > Kids Menu > added_item > CheckoutActivity,true,2
viewed_favourite_store > Menu > added_item > Kids Menu > added_item > Menu > added_item > Sauces & Sides > CheckoutViewController,true,2
added_item > Appetizers > added_item > Sauces & Sides > added_item > Drinks > added_item > CheckoutViewController,true,2
viewed_favourite_store > Appetizers > added_item > Menu > added_item > Menu > added_item > Menu Extras > Appetizers > added_item > CheckoutViewController,true,2
viewed_favourite_store >  > Menu > added_item > Menu > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu Extras > added_item > CheckoutViewController,true,2
added_item > Appetizers > Dessert > Appetizers > added_item > CheckoutViewController,true,2
Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Dessert > added_item > CheckoutViewController,true,2
Family Value Bundles > added_item > Kids Menu > added_item > CheckoutActivity,true,2
added_item > Sauces & Sides > Dessert > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Menu > added_item > Menu > Sauces & Sides > added_item > Menu > added_item > CheckoutViewController,true,2
Quick_Reorder > viewed_favourite_store > Quick_Reorder > viewed_favourite_store > Menu > added_item > CheckoutViewController,true,2
Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > CheckoutViewController,true,2
Quick_Reorder > Menu > Quick_Reorder > Menu > added_item > CheckoutViewController,true,2
added_item > Quick_Reorder > added_item > Quick_Reorder > added_item > CheckoutViewController,true,2
Appetizers > Menu > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > CheckoutViewController,true,2
Kids Menu > added_item > Menu > added_item > Menu > added_item > Appetizers > CheckoutActivity,true,2
Menu > Appetizers > added_item > Menu > added_item > Appetizers > added_item > Menu > added_item > CheckoutViewController,true,2
Appetizers > Sauces & Sides > added_item > Appetizers > added_item > CheckoutActivity,true,2
added_item > Menu > added_item > Appetizers > added_item > Appetizers > added_item > CheckoutViewController,true,2
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Kids Menu > Appetizers > CheckoutViewController,true,2
Menu > added_item > Kids Menu > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item > CheckoutActivity,true,2
Appetizers > added_item > Sauces & Sides > added_item > Drinks > CheckoutActivity,true,2
viewed_favourite_store > added_item > Menu > Sauces & Sides > added_item > CheckoutViewController,true,2
Menu > added_item > Menu > added_item > Dessert > added_item > Sauces & Sides > added_item > CheckoutViewController,true,2
Menu > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Menu > added_item > Menu > added_item > Dessert > added_item > CheckoutViewController,true,2
viewed_favourite_store > added_item > Kids Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > Appetizers > added_item > CheckoutViewController,true,2
Menu > Appetizers > Menu > added_item > Appetizers > added_item > Menu > added_item > CheckoutViewController,true,2
Menu > added_item > Appetizers > Dessert > Menu > added_item > CheckoutActivity,true,2
Menu > added_item > Appetizers > added_item > Menu > added_item > Kids Menu > added_item > CheckoutActivity,true,2
viewed_favourite_store > Menu > Appetizers > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > CheckoutViewController,true,2
Family Value Bundles > Menu > added_item > Menu > added_item > CheckoutViewController,true,2
Appetizers > Menu > added_item > Drinks > CheckoutViewController,true,2
added_item > Appetizers > added_item > Menu > Appetizers > added_item > CheckoutViewController,true,2
Appetizers > Menu > added_item > Sauces & Sides > added_item > CheckoutActivity,true,2
Quick_Reorder > added_item > Menu > added_item > Menu > added_item > CheckoutViewController,true,2
Quick_Reorder > viewed_favourite_store > Appetizers > added_item > Sauces & Sides > CheckoutViewController,true,2
Menu > added_item > Dessert > Sauces & Sides > CheckoutViewController,true,2
Menu > Kids Menu > Appetizers > added_item > CheckoutActivity,true,2
viewed_favourite_store > Appetizers > added_item > Dessert > added_item > Appetizers > added_item > CheckoutViewController,true,2
Menu > Appetizers > Menu > Appetizers > Menu > added_item > CheckoutViewController,true,2
Appetizers > added_item > Menu > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item > CheckoutActivity,true,2
viewed_favourite_store > Appetizers > added_item > Appetizers > Menu > added_item > Menu > added_item > Appetizers > added_item > CheckoutViewController,true,2
Menu > Appetizers > Menu > Appetizers > added_item > Appetizers > added_item > CheckoutActivity,true,2
viewed_favourite_store > added_item > Kids Menu > Menu Extras > added_item > CheckoutViewController,true,2
Kids Menu > added_item > Menu > Sauces & Sides > Menu > added_item > CheckoutActivity,true,2
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Drinks > added_item > CheckoutViewController,true,2
viewed_favourite_store > Appetizers > added_item > Menu > added_item > Sauces & Sides > added_item > Appetizers > added_item > CheckoutViewController,true,2
viewed_favourite_store > Appetizers > added_item > Menu > added_item > Appetizers > added_item > Appetizers > CheckoutViewController,true,2
Menu > added_item > Menu > added_item > Dessert > Menu > added_item > CheckoutViewController,true,2
Menu > Menu Extras > Menu > added_item > CheckoutActivity,true,2
Menu > added_item > Menu > Appetizers > Menu > Appetizers > Menu > added_item > Menu > added_item > CheckoutViewController,true,2
Menu > added_item > Menu > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item > CheckoutActivity,true,2
Quick_Reorder > viewed_favourite_store > Menu > added_item > Menu Extras > added_item > CheckoutViewController,true,2
Appetizers > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Drinks > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Appetizers > added_item > Sauces & Sides > Menu > CheckoutViewController,true,2
Menu > added_item > Kids Menu > added_item > Menu > Appetizers > Menu > added_item > CheckoutActivity,true,2
viewed_favourite_store > Appetizers > Menu > added_item > Menu > Appetizers > Menu > added_item > CheckoutViewController,true,2
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Drinks > added_item > Drinks > added_item > Drinks > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > Family Value Bundles > added_item > CheckoutViewController,true,2
Menu >  > Appetizers > Menu > added_item > Menu > added_item > CheckoutActivity,true,2
Menu > added_item > Menu > added_item > Menu > Sauces & Sides > CheckoutViewController,true,2
Menu > added_item > Menu > added_item > Kids Menu > added_item > Menu > CheckoutViewController,true,2
Menu > added_item > Menu > added_item > Menu Extras > added_item > Menu > added_item > CheckoutViewController,true,2
Appetizers > added_item > Menu > added_item > Menu > added_item > Menu Extras > added_item > Appetizers > added_item > CheckoutViewController,true,2
Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Sauces & Sides > Appetizers > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Kids Menu > added_item > Drinks > added_item > CheckoutViewController,true,2
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Appetizers > Menu > added_item > Appetizers > added_item > CheckoutViewController,true,2
viewed_favourite_store > added_item > Menu > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item > CheckoutViewController,true,2
Appetizers > added_item > Appetizers > added_item > Appetizers > Menu > Appetizers > added_item > Appetizers > added_item > CheckoutActivity,true,2
Quick_Reorder > Appetizers > added_item > Menu > added_item > Menu > CheckoutViewController,true,2
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Dessert > added_item > CheckoutViewController,true,2
Appetizers > added_item > Drinks > added_item > Drinks > added_item > Drinks > added_item > CheckoutViewController,true,2
viewed_favourite_store > Appetizers > Menu > added_item > Menu > added_item > Menu > Appetizers > added_item > CheckoutViewController,true,2
Menu > added_item > Appetizers > added_item > Menu > Sauces & Sides > added_item > CheckoutActivity,true,2
Menu > added_item > Menu Extras > added_item > Menu > added_item > Menu > added_item > CheckoutActivity,true,2
viewed_favourite_store > Menu > added_item > Menu > added_item > Dessert > Menu > CheckoutViewController,true,2
Menu > added_item > Menu > added_item > Sauces & Sides > Drinks > added_item > CheckoutActivity,true,2
Menu > added_item > Appetizers > added_item > Menu > added_item > Drinks > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > viewed_favourite_store > added_item > Menu > added_item > CheckoutViewController,true,2
Quick_Reorder > viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > CheckoutViewController,true,2
added_item > Appetizers > Menu > Sauces & Sides > added_item > CheckoutActivity,true,2
added_item > Sauces & Sides > added_item > Sauces & Sides > added_item > Sauces & Sides > CheckoutViewController,true,2
Dessert > added_item > Dessert > CheckoutActivity,true,2
Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Kids Menu > added_item > CheckoutActivity,true,2
Menu > Appetizers > Menu > added_item > Menu > added_item > Appetizers > added_item > Appetizers > added_item > CheckoutViewController,true,2
added_item > viewed_favourite_store > added_item > viewed_favourite_store > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Menu > added_item > Appetizers > added_item > Kids Menu > added_item > CheckoutViewController,true,2
Menu > added_item > Sauces & Sides > Menu > CheckoutActivity,true,2
Appetizers > added_item > Menu > added_item > Sauces & Sides > CheckoutViewController,true,2
Menu > Appetizers > Menu > added_item > Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > CheckoutViewController,true,2
viewed_favourite_store > Sauces & Sides > added_item > Drinks > added_item > CheckoutViewController,true,2
Quick_Reorder > viewed_favourite_store > Menu > added_item > Menu > added_item > Menu > CheckoutViewController,true,2
viewed_favourite_store > Appetizers > added_item > Menu > added_item > Menu > Appetizers > added_item > Appetizers > added_item > CheckoutViewController,true,2
added_item > Sauces & Sides > Appetizers > CheckoutViewController,true,2
viewed_favourite_store > Menu > Appetizers > Menu > Appetizers > Menu > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Appetizers > added_item > Menu > added_item > Appetizers > added_item > viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Menu > added_item > Menu > added_item > Appetizers > Sauces & Sides > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Kids Menu > added_item > Sauces & Sides > added_item > CheckoutViewController,true,2
Menu > added_item > Menu Extras > added_item > Dessert > added_item > CheckoutActivity,true,2
Appetizers > added_item > Appetizers > added_item > Menu > added_item > Appetizers > CheckoutActivity,true,2
Menu > added_item > Sauces & Sides > Drinks > CheckoutViewController,true,2
Menu > added_item > Menu > added_item > Sauces & Sides > added_item > Appetizers > added_item > CheckoutActivity,true,2
added_item > Drinks > added_item > Drinks > added_item > Drinks > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Menu > added_item > Sauces & Sides > Menu > added_item > CheckoutViewController,true,2
Quick_Reorder > added_item > Drinks > added_item > Drinks > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > Appetizers > Menu > added_item > Dessert > added_item > Menu > added_item > CheckoutViewController,true,2
Menu > added_item > Menu > added_item > Appetizers > added_item > Sauces & Sides > added_item > CheckoutViewController,true,2
Family Value Bundles > added_item > Drinks > CheckoutViewController,true,2
added_item > Appetizers > Menu > added_item > Menu > added_item > CheckoutViewController,true,2
Quick_Reorder > viewed_favourite_store > Menu > added_item > Menu > added_item > Appetizers > Menu > Appetizers > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Appetizers > Menu > added_item > Menu > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Menu > added_item > Kids Menu > added_item > Menu > Kids Menu > added_item > CheckoutViewController,true,2
added_item > Menu > added_item > Menu > added_item > Appetizers > added_item > Appetizers > added_item > CheckoutViewController,true,2
Menu > added_item > Appetizers > added_item > Menu > added_item > Appetizers > added_item > Appetizers > added_item > CheckoutViewController,true,2
viewed_favourite_store > Sauces & Sides > added_item > Sauces & Sides > added_item > Drinks > added_item > CheckoutViewController,true,2
added_item > Menu > Appetizers > CheckoutActivity,true,2
viewed_favourite_store > Menu > added_item > Menu > Appetizers > added_item > Drinks > Sauces & Sides > added_item > CheckoutViewController,true,2
Kids Menu > Menu > added_item > Menu > added_item > CheckoutViewController,true,2
 > added_item >  > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Menu > added_item > Menu > added_item > Appetizers > Menu > added_item > CheckoutViewController,true,2
viewed_favourite_store > added_item > Menu > added_item > Kids Menu > added_item > Appetizers > added_item > Appetizers > added_item > CheckoutViewController,true,2
viewed_favourite_store > Kids Menu > added_item > Kids Menu > added_item > Appetizers > added_item > Menu > added_item > CheckoutViewController,true,2
Quick_Reorder > viewed_favourite_store > Appetizers > added_item > viewed_favourite_store > Appetizers > added_item > CheckoutViewController,true,2
Appetizers > added_item > Kids Menu > CheckoutViewController,true,2
viewed_favourite_store > Appetizers > added_item > Menu > added_item > Appetizers > added_item > Sauces & Sides > added_item > CheckoutViewController,true,2
Appetizers > added_item > Menu > added_item > Menu > added_item > Dessert > CheckoutViewController,true,2
added_item > Menu Extras > Appetizers > added_item > CheckoutViewController,true,2
Menu > added_item > Menu > added_item > Drinks > added_item > Menu > added_item > Menu > added_item > Drinks > added_item > CheckoutViewController,true,2
Menu > added_item > Kids Menu > added_item > Menu > added_item > Appetizers > added_item > CheckoutActivity,true,2
Kids Menu > added_item > Menu > added_item > Appetizers > added_item > Menu > added_item > CheckoutViewController,true,2
Menu > added_item > Dessert > Appetizers > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Menu > Appetizers > added_item > Dessert > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Menu > added_item > Appetizers > added_item > viewed_favourite_store > Appetizers > added_item > Menu > added_item > Menu > added_item > CheckoutViewController,true,2
Appetizers > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Appetizers > added_item > Menu > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Appetizers > added_item > Menu > added_item > Appetizers > Sauces & Sides > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Appetizers > Kids Menu > added_item > CheckoutViewController,true,2
Appetizers > Menu >  > Menu > Appetizers > Menu > added_item > CheckoutViewController,true,2
viewed_favourite_store > Appetizers > Menu > added_item > Menu > added_item > Appetizers > added_item > Appetizers > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > added_item > Menu > added_item > Sauces & Sides > Appetizers > added_item > CheckoutViewController,true,2
Appetizers > added_item > Appetizers > added_item > Menu > added_item > Drinks > added_item > Dessert > CheckoutViewController,true,2
Appetizers > added_item > Appetizers > Menu > added_item > Menu > added_item > Appetizers > added_item > CheckoutViewController,true,2
viewed_favourite_store > Appetizers > Menu > Appetizers > Menu > added_item > CheckoutViewController,true,2
Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Drinks > added_item > Drinks > added_item > CheckoutViewController,true,2
viewed_favourite_store > Menu > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > CheckoutViewController,true,2
Menu > Kids Menu > added_item > Menu > added_item > Menu > added_item > CheckoutViewController,true,2
Menu > added_item > Menu > added_item > Appetizers > added_item > Menu > added_item > Appetizers > added_item > CheckoutViewController,true,2
Quick_Reorder > added_item > Menu Extras > added_item > CheckoutViewController,true,2
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Sauces & Sides > added_item > Menu > added_item > CheckoutViewController,true,2
Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Sauces & Sides > added_item > CheckoutViewController,true,2
viewed_favourite_store > Appetizers > added_item > Menu > added_item > Menu > added_item > Menu > CheckoutViewController,true,2
