journey,conversion_flg,counts
ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Kids Menu > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > CheckoutActivity > PV: Entrees > CheckoutActivity,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > PV: Entrees > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > PV: Appetizers > CheckoutActivity,false,1
GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > ProductViewController > GuidedMenuViewController > ProductViewController > BasketViewController > GuidedMenuViewController > ProductViewController > GuestCheckoutTableViewController,false,1
GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController,false,1
StoreTableViewController > GuidedMenuViewController > PV: Entrees > StoreTableViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Dessert > ProductViewController,false,1
ProductListActivity > PV: Entrees > ProductActivity > PV: Entrees > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > PV: Menu Extras > ProductListActivity > PV: Menu Extras > ProductActivity > PV: Entrees > CheckoutActivity,false,1
GuidedMenuViewController > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Entrees,false,1
GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Menu Extras > ProductViewController > GuidedMenuViewController > PV: Dessert > GuidedMenuViewController > GuestCheckoutTableViewController,false,1
StoreTableViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > StoreTableViewController,false,1
StoreTableViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuestCheckoutTableViewController,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity,false,1
ProductListActivity > PV: Menu Extras > ProductListActivity > PV: Kids Menu > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > PV: Kids Menu > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > CheckoutActivity,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > CheckoutActivity,false,1
ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity,false,1
ProductListActivity > PV: Entrees > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > PV: Appetizers > CheckoutActivity,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Kids Menu > ProductActivity > PV: Entrees > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Entrees > CheckoutActivity,false,1
ProductListActivity > PV: Entrees > ProductListActivity > PV: Kids Menu > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > CheckoutActivity,false,1
StoreTableViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Appetizers > ProductViewController,false,1
GuidedMenuViewController > PV: Menu Extras > GuidedMenuViewController > PV: Menu Extras > GuidedMenuViewController,false,1
ProductListActivity > PV: Entrees > ProductActivity > PV: Entrees > ProductListActivity > PV: Entrees > PV: Appetizers > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > CheckoutActivity,false,1
ProductActivity > ProductListActivity > PV: Kids Menu > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Kids Menu > ProductActivity > ProductListActivity > PV: Kids Menu > ProductActivity > CheckoutActivity,false,1
ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV:  Menu > ProductActivity,false,1
PV: Drinks > ProductListActivity > PV: Dessert > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > PV: Drinks > ProductListActivity > PV: Drinks > ProductActivity > CheckoutActivity,false,1
GuidedMenuViewController > PV: Entrees > ProductViewController > BasketViewController > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > BasketViewController,false,1
StoreTableViewController > GuidedMenuViewController > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Kids Menu > ProductViewController > GuidedMenuViewController > PV: Kids Menu > ProductViewController,false,1
StoreTableViewController > GuidedMenuViewController > StoreTableViewController > GuidedMenuViewController > StoreTableViewController > GuidedMenuViewController > PV: Drinks,false,1
ProductListActivity > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > CheckoutActivity,false,1
StoreTableViewController > GuidedMenuViewController > StoreTableViewController > GuidedMenuViewController > StoreTableViewController > GuidedMenuViewController > PV: Kids Menu > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuestCheckoutTableViewController,false,1
GuidedMenuViewController > PV: Drinks > PV:  Menu > PV: Drinks > ProductViewController > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees,false,1
GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Appetizers > ProductViewController > BasketViewController,false,1
GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Menu Extras > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Drinks > GuidedMenuViewController > PV: Kids Menu > ProductViewController > GuidedMenuViewController,false,1
StoreTableViewController > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Appetizers > ProductViewController > StoreTableViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController,false,1
DashboardActivity > PV: Entrees > ProductActivity > BasketActivity > CheckoutActivity,false,1
ProductListActivity > PV: Kids Menu > ProductListActivity > PV:  Menu > ProductListActivity > ProductActivity > ProductListActivity > PV: Appetizers > CheckoutActivity,false,1
ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductListActivity,false,1
ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > PV: Appetizers > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > PV: Entrees > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Entrees > ProductActivity > CheckoutActivity > ProductListActivity > PV: Appetizers > ProductActivity > PV: Appetizers > CheckoutActivity,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Appetizers,false,1
GuidedMenuViewController > ProductViewController > GuidedMenuViewController > PV: Dessert > ProductViewController > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Kids Menu > GuidedMenuViewController > PV: Menu Extras > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > BasketViewController,false,1
ProductListActivity > PV: Kids Menu > ProductActivity > ProductListActivity > PV: Kids Menu > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > CheckoutActivity,false,1
GuidedMenuViewController > PV: Drinks > ProductViewController > GuidedMenuViewController > PV: Drinks > GuidedMenuViewController > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Drinks > ProductViewController > BasketViewController > StoreTableViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > ProductViewController > GuidedMenuViewController > PV: Drinks > ProductViewController > BasketViewController,false,1
ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > PV: Drinks > CheckoutActivity,false,1
StoreTableViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Drinks > ProductViewController > BasketViewController > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Menu Extras > GuidedMenuViewController > BasketViewController,false,1
GuidedMenuViewController > ProductViewController > GuidedMenuViewController > ProductViewController > GuidedMenuViewController > PV: Drinks > ProductViewController > GuidedMenuViewController > ProductViewController > GuidedMenuViewController > PV: Drinks > ProductViewController > GuestCheckoutTableViewController > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Drinks > PV:  Menu > GuidedMenuViewController,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > CheckoutActivity > PV: Entrees > ProductListActivity > PV: Menu Extras > ProductListActivity > PV: Entrees > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Entrees > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Entrees > ProductActivity > PV: Appetizers > CheckoutActivity,false,1
ProductListActivity > PV: Entrees > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Kids Menu > ProductActivity > ProductListActivity > PV: Entrees > ProductListActivity > PV: Appetizers > ProductActivity > PV: Entrees > PV: Appetizers > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Menu Extras > ProductListActivity > PV: Menu Extras > ProductListActivity > PV: Menu Extras > ProductListActivity > PV: Menu Extras > ProductActivity > CheckoutActivity > ProductListActivity > PV: Kids Menu > ProductActivity > CheckoutActivity,false,1
ProductListActivity > PV: Kids Menu > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > CheckoutActivity,false,1
ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > CheckoutActivity,false,1
StoreTableViewController > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > StoreTableViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > StoreTableViewController,false,1
ProductListActivity > PV: Kids Menu > ProductActivity > ProductListActivity > PV: Dessert > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > CheckoutActivity,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > CheckoutActivity,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > CheckoutActivity > PV: Appetizers > CheckoutActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > CheckoutActivity,false,1
ProductListActivity > PV: Appetizers > ProductActivity > CheckoutActivity > ProductListActivity > PV: Entrees > ProductActivity > PV: Entrees > ProductListActivity > PV: Dessert > ProductActivity > PV: Entrees > CheckoutActivity,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > CheckoutActivity,false,1
PV: Drinks > ProductListActivity > PV: Entrees > DashboardActivity > PV: Entrees > ProductActivity > PV: Entrees > ProductActivity > PV: Dessert > PV: Drinks > PV: Entrees > ProductActivity > PV: Entrees > ProductActivity > CheckoutCustomFieldsActivity > CheckoutActivity,false,1
StoreTableViewController > GuidedMenuViewController > PV: Drinks > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController,false,1
PV: Appetizers > ProductListActivity > PV: Kids Menu > ProductListActivity > PV: Appetizers > ProductActivity > CheckoutActivity,false,1
ProductListActivity > PV: Drinks > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > CheckoutActivity,false,1
GuidedMenuViewController > PV: Drinks > ProductViewController > GuidedMenuViewController > PV: Dessert > GuidedMenuViewController > ProductViewController,false,1
GuidedMenuViewController > StoreTableViewController > GuidedMenuViewController > PV:  Menu > StoreTableViewController > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > CheckoutActivity > PV: Entrees > CheckoutActivity,false,1
StoreTableViewController > GuidedMenuViewController > PV: Entrees > StoreTableViewController > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees,false,1
GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Kids Menu > ProductViewController > GuidedMenuViewController > BasketViewController,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > PV: Menu Extras > CheckoutActivity,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Kids Menu > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > CheckoutActivity,false,1
ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > CheckoutActivity > PV: Appetizers > CheckoutActivity,false,1
ProductListActivity > PV: Appetizers > ProductListActivity > PV: Menu Extras > ProductListActivity > PV: Entrees > ProductListActivity > PV: Dessert > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Menu Extras > ProductListActivity > PV: Menu Extras > ProductActivity > CheckoutActivity,false,1
GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Menu Extras > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController,false,1
ProductListActivity > PV: Dessert > ProductActivity > ProductListActivity,false,1
ProductListActivity > PV: Kids Menu > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > PV: Drinks > CheckoutActivity,false,1
ProductListActivity > PV: Appetizers > ProductActivity > PV: Appetizers > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity,false,1
GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController,false,1
GuidedMenuViewController > ProductViewController > GuidedMenuViewController > ProductViewController > BasketViewController > GuidedMenuViewController > PV: Dessert > ProductViewController > BasketViewController,false,1
GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Kids Menu > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController,false,1
StoreTableViewController > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV:  Menu > GuidedMenuViewController > PV: Drinks,false,1
ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Kids Menu > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > ProductListActivity > PV: Dessert > ProductActivity > PV: Dessert > ProductListActivity > PV: Dessert > ProductActivity > CheckoutActivity,false,1
ProductListActivity > ProductActivity > ProductListActivity > ProductActivity > ProductListActivity > ProductActivity > ProductListActivity > ProductActivity > ProductListActivity > ProductActivity > ProductListActivity > ProductActivity > ProductListActivity > ProductActivity > ProductListActivity > ProductActivity > ProductListActivity > ProductActivity > CheckoutActivity,false,1
StoreTableViewController > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Kids Menu > ProductViewController > GuestCheckoutTableViewController > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Kids Menu > ProductViewController > GuidedMenuViewController > PV: Drinks > GuidedMenuViewController,false,1
StoreTableViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Drinks > ProductViewController > BasketViewController,false,1
ProductListActivity > PV: Drinks > ProductListActivity > PV: Drinks > ProductListActivity > PV: Dessert > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Entrees > ProductActivity > CheckoutActivity,false,1
GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Kids Menu > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees,false,1
ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > CheckoutActivity,false,1
ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > ProductActivity > CheckoutActivity,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > PV: Entrees > ProductListActivity > PV: Entrees > CheckoutActivity,false,1
GuidedMenuViewController > PV: Dessert > ProductViewController > GuidedMenuViewController > PV: Drinks > ProductViewController > GuidedMenuViewController > PV: Drinks > ProductViewController > GuidedMenuViewController,false,1
GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Drinks > GuidedMenuViewController > PV: Kids Menu > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Kids Menu > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Appetizers,false,1
GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController,false,1
GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Kids Menu > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController,false,1
GuidedMenuViewController > PV:  Menu > ProductViewController > GuidedMenuViewController > PV:  Menu > GuidedMenuViewController > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > PV: Entrees > PV: Appetizers > PV: Entrees > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > CheckoutActivity,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > PV: Entrees > CheckoutActivity > ProductListActivity > PV: Entrees > ProductActivity > CheckoutActivity,false,1
ProductListActivity > ProductActivity > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Appetizers > ProductListActivity > PV: Appetizers > ProductActivity > CheckoutActivity,false,1
GuidedMenuViewController > PV:  Menu > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Dessert > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees,false,1
StoreTableViewController > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > StoreTableViewController > GuidedMenuViewController > PV: Entrees,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductListActivity > PV: Menu Extras > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > CheckoutActivity,false,1
GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Dessert > ProductViewController,false,1
ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Drinks > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Entrees > ProductActivity,false,1
GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Kids Menu > GuidedMenuViewController,false,1
ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductListActivity > PV: Entrees > ProductActivity > ProductListActivity > PV: Appetizers > ProductActivity > ProductListActivity > PV: Menu Extras > ProductActivity > CheckoutActivity,false,1
GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Kids Menu > ProductViewController > GuidedMenuViewController > PV: Kids Menu > ProductViewController > GuidedMenuViewController > PV: Kids Menu > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > BasketViewController,false,1
GuidedMenuViewController > PV: Appetizers > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController > GuidedMenuViewController > PV: Appetizers > ProductViewController > BasketViewController,false,1
GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Menu Extras > GuidedMenuViewController > PV: Menu Extras > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Entrees > GuidedMenuViewController > PV: Appetizers > GuidedMenuViewController > PV: Kids Menu,false,1
StoreTableViewController > GuidedMenuViewController > ProductViewController > GuidedMenuViewController > ProductViewController > GuidedMenuViewController > PV: Entrees > ProductViewController,false,1
