journey,conversion_flg,counts
Drinks > Menu > Drinks > Appetizers > Menu,false,1
Menu > Appetizers > added_item > Menu > added_item > Drinks > added_item > Sauces & Sides > added_item > Appetizers > added_item,false,1
Menu > added_item > Menu > Appetizers > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item,false,1
Appetizers > added_item > Kids Menu > added_item > Sauces & Sides > added_item > Drinks > added_item > Quick_Reorder,false,1
viewed_favourite_store > Appetizers > added_item > Menu > Appetizers > added_item > Menu > viewed_favourite_store > Appetizers > viewed_favourite_store > Appetizers > added_item > Sauces & Sides > added_item > Sauces & Sides > Kids Menu > Sauces & Sides > Appetizers > added_item > Appetizers > added_item > Dessert > added_item > viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Dessert > added_item,false,1
Menu > added_item > Menu > Appetizers > Menu > added_item > Menu > Appetizers > added_item > Sauces & Sides,false,1
Drinks > Menu > added_item > Dessert > Menu >  > Dessert > added_item,false,1
Dessert > Sauces & Sides > Kids Menu > added_item,false,1
viewed_favourite_store > Appetizers > added_item > Appetizers > Dessert > Menu > added_item,false,1
Quick_Reorder > viewed_favourite_store > Kids Menu > Sauces & Sides > Menu,false,1
Menu > Drinks > Dessert > Sauces & Sides >  > Menu,false,1
Quick_Reorder > Kids Menu > Menu > Appetizers > Menu > Sauces & Sides > Appetizers > Menu > Kids Menu,false,1
viewed_favourite_store > added_item > Appetizers > added_item > Kids Menu,false,1
Menu > Sauces & Sides > Menu > added_item > Sauces & Sides > added_item,false,1
Appetizers > added_item > Menu > added_item > Menu > Appetizers,false,1
Drinks > added_item > Menu > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Sauces & Sides > added_item > Menu,false,1
Appetizers > Kids Menu > Sauces & Sides > Menu > Appetizers,false,1
viewed_favourite_store > Menu > added_item > Appetizers > added_item > Kids Menu > Drinks > added_item > Appetizers,false,1
Appetizers > added_item > Menu > added_item > Appetizers > added_item > Dessert > Sauces & Sides >  > Family Value Bundles > Drinks,false,1
Drinks > added_item > Sauces & Sides > added_item > Dessert > Menu > added_item,false,1
viewed_favourite_store > Menu > Sauces & Sides > Menu > Sauces & Sides > Drinks > Dessert > Appetizers,false,1
Menu > added_item > Menu > added_item > Menu > Kids Menu > Menu > added_item > Appetizers > added_item,false,1
Menu > Appetizers > added_item > Menu > Menu Extras > added_item,false,1
viewed_favourite_store > Appetizers > Menu > Menu Extras > Menu > Kids Menu > Menu > Appetizers > Menu,false,1
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Menu,false,1
Menu > Kids Menu > Menu >  > Appetizers > Menu,false,1
Menu > added_item > Appetizers > added_item > Drinks,false,1
Menu > added_item > Menu > Appetizers > Menu > added_item > Menu > added_item > Menu,false,1
Appetizers > added_item > Appetizers > Sauces & Sides,false,1
Kids Menu > added_item > Appetizers > added_item > Menu > Menu Extras > Menu > added_item > Menu > added_item > Menu > Appetizers > added_item > Menu > added_item > Kids Menu > added_item > Appetizers > Menu > added_item > Dessert > added_item,false,1
viewed_favourite_store > Kids Menu > Drinks > Menu,false,1
Sauces & Sides > Dessert > Appetizers > Drinks > Menu,false,1
viewed_favourite_store >  > Menu > added_item,false,1
Kids Menu > Appetizers > Kids Menu > Appetizers > Menu,false,1
Appetizers > Menu > Menu Extras > Dessert,false,1
Menu > Dessert > added_item > Menu > Sauces & Sides > Menu > added_item > Dessert > added_item,false,1
added_item > Quick_Reorder > Appetizers > Menu > added_item > Menu > added_item > Quick_Reorder,false,1
Appetizers > Menu > added_item > Dessert > Drinks,false,1
Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Sauces & Sides > added_item > Appetizers > added_item > Appetizers > added_item,false,1
viewed_favourite_store > Appetizers > Menu > Appetizers > Menu > added_item > Appetizers,false,1
Menu > Drinks > Appetizers > Kids Menu > Drinks > Dessert > Menu,false,1
viewed_favourite_store > Menu > Sauces & Sides > added_item > Drinks > Sauces & Sides > added_item > Drinks > Kids Menu > Drinks > added_item,false,1
viewed_favourite_store > Menu > Appetizers > added_item > Appetizers > Menu > Appetizers > added_item,false,1
viewed_favourite_store > Appetizers > added_item > Menu > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item > Drinks > added_item,false,1
viewed_favourite_store > Appetizers > added_item > Menu > Menu Extras > Dessert > Menu > Menu Extras >  > Menu > Appetizers,false,1
viewed_favourite_store > Appetizers > added_item > Menu > added_item > Menu > Dessert > added_item > Appetizers > added_item > Appetizers > added_item > Dessert > added_item,false,1
Menu > added_item > Menu > Appetizers > added_item > Menu > Appetizers > added_item,false,1
Appetizers > added_item > Menu > Dessert > Menu > Family Value Bundles > added_item,false,1
Dessert >  > Appetizers > added_item > Kids Menu,false,1
Appetizers > Menu > Sauces & Sides > Dessert > Menu > added_item > Menu,false,1
viewed_favourite_store >  > viewed_favourite_store > Family Value Bundles,false,1
viewed_favourite_store > Appetizers > added_item > viewed_favourite_store > Appetizers,false,1
Drinks > added_item > Drinks > added_item > Menu > ,false,1
Appetizers > added_item > Menu > added_item > Drinks > added_item > Drinks > added_item > Drinks,false,1
added_item > Menu > added_item > Menu > added_item > Dessert > added_item > Dessert > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item,false,1
Menu > Appetizers > Menu > Sauces & Sides > Menu > Appetizers > Menu > Dessert,false,1
viewed_favourite_store > Appetizers > Sauces & Sides > Appetizers > Menu > added_item > Menu > added_item > Menu > Sauces & Sides > added_item > Sauces & Sides > added_item,false,1
Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Drinks > added_item > Menu Extras > added_item > Menu Extras > added_item > Menu Extras > added_item > Menu Extras > added_item,false,1
Appetizers > added_item > Menu > Appetizers > added_item > Menu Extras > Appetizers > added_item,false,1
Menu > Appetizers > Menu > Menu Extras > Dessert > Menu > Kids Menu > Menu,false,1
Quick_Reorder > ,false,1
added_item > Sauces & Sides > added_item > Menu > Appetizers,false,1
viewed_favourite_store > Kids Menu > added_item > Kids Menu > added_item > Drinks > Menu > Appetizers > Menu > added_item > Drinks,false,1
Kids Menu > added_item > Appetizers > added_item > Menu > Dessert > Menu > added_item > Kids Menu > added_item,false,1
Menu > Menu Extras > viewed_favourite_store > Drinks > added_item > Menu > Appetizers > added_item,false,1
added_item > Menu Extras > Dessert,false,1
viewed_favourite_store > Menu > added_item > Appetizers > Menu > added_item > Drinks > added_item,false,1
Kids Menu > Menu > added_item > Kids Menu > added_item > Appetizers > added_item,false,1
Menu > added_item > Appetizers > Sauces & Sides > added_item > Menu > Sauces & Sides > Appetizers,false,1
Menu > Kids Menu > Dessert > Appetizers > Menu,false,1
Appetizers > Menu > Kids Menu > Menu Extras > Menu,false,1
Menu > Sauces & Sides > Menu > added_item > Sauces & Sides > Appetizers > added_item,false,1
Appetizers > Menu > Kids Menu > Sauces & Sides >  > Menu > Dessert > Menu > Appetizers,false,1
Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Menu > Dessert > added_item > Sauces & Sides > added_item > Sauces & Sides > added_item > Sauces & Sides > Drinks > added_item,false,1
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Menu > Kids Menu,false,1
Menu > added_item > Menu > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Family Value Bundles,false,1
Menu > Appetizers > Menu > Appetizers > Menu > Appetizers > added_item > Sauces & Sides > added_item > Menu > added_item > Menu > added_item > Menu,false,1
added_item > Menu > Family Value Bundles > Appetizers > Menu > Appetizers > Menu > added_item > Drinks > added_item > Drinks > added_item > Drinks > added_item,false,1
viewed_favourite_store > Appetizers > Menu Extras > Menu > Dessert > Menu,false,1
Appetizers > added_item > Appetizers > added_item > Kids Menu > added_item > Appetizers > Drinks,false,1
Appetizers > added_item > Menu > added_item > Menu > Sauces & Sides > added_item > Sauces & Sides > Dessert > Menu,false,1
Menu > added_item > Appetizers > added_item > Appetizers > added_item > Drinks,false,1
Appetizers > added_item > Dessert > added_item > Drinks > added_item > Drinks > added_item > Menu > Appetizers > added_item > Kids Menu > added_item > Kids Menu > Menu Extras > added_item > Kids Menu > added_item > Drinks > added_item,false,1
Menu > added_item > Appetizers > added_item > Sauces & Sides > added_item > Appetizers,false,1
viewed_favourite_store > added_item > Menu > added_item > Menu,false,1
Kids Menu > added_item > Menu > Dessert > Sauces & Sides,false,1
viewed_favourite_store > added_item > Kids Menu > Menu > added_item > Appetizers > added_item > Appetizers > added_item,false,1
Appetizers > Menu > added_item > Sauces & Sides > Menu > added_item > ,false,1
Menu > added_item > Menu > Appetizers > Menu > Menu Extras,false,1
Appetizers > added_item > Appetizers > added_item > Menu > Dessert > Sauces & Sides > Drinks,false,1
Drinks > added_item > Drinks > added_item > Drinks > Menu > Appetizers > added_item > Menu > Menu Extras > Appetizers > added_item > Menu > added_item > Menu > Kids Menu > Dessert > Menu Extras > added_item > Drinks > added_item,false,1
Appetizers > added_item > Menu > added_item > Drinks > added_item > Menu > added_item,false,1
Sauces & Sides > Menu >  > Kids Menu,false,1
Menu > added_item > Sauces & Sides > Kids Menu > Menu > Appetizers > Menu > Appetizers > Menu > Sauces & Sides > added_item > Menu > Sauces & Sides > Menu > added_item > Menu,false,1
Menu Extras > Appetizers > Menu > added_item > Menu > Appetizers > Menu,false,1
added_item > Appetizers > Menu > added_item > Menu > added_item > Appetizers > Menu > Sauces & Sides > Kids Menu > added_item > Kids Menu > added_item,false,1
Drinks > Menu > Drinks > Menu > Appetizers > Sauces & Sides > Drinks > Menu,false,1
viewed_favourite_store > Appetizers > Menu > Appetizers > Sauces & Sides > Menu > Appetizers > Sauces & Sides,false,1
Quick_Reorder > added_item > Appetizers > Menu > added_item > Appetizers > added_item > Menu > added_item,false,1
Appetizers > added_item > Menu > added_item > Dessert > added_item > Appetizers > added_item,false,1
added_item > Appetizers > added_item > Appetizers > added_item > Menu > Menu Extras > added_item > Dessert > added_item > Dessert > added_item,false,1
Menu > added_item > Menu > Menu Extras > Menu > added_item > Menu > added_item > Menu > added_item,false,1
Menu > Appetizers > Sauces & Sides > Appetizers > Menu > Drinks,false,1
viewed_favourite_store > Kids Menu > added_item > Appetizers > added_item > Appetizers,false,1
added_item > Menu > added_item > Menu > added_item > Menu > added_item > Quick_Reorder,false,1
added_item > Kids Menu > added_item > Kids Menu > added_item > Appetizers > added_item,false,1
Menu > Sauces & Sides > Menu > Appetizers > Menu > Drinks > Menu,false,1
Menu > Appetizers > Menu > Appetizers > Menu > added_item > Menu > Sauces & Sides >  > Menu > Sauces & Sides > Appetizers,false,1
Quick_Reorder > Menu > Family Value Bundles > Appetizers > Menu > added_item > Appetizers > added_item > Menu > added_item > Appetizers > added_item,false,1
viewed_favourite_store > added_item > Dessert > Sauces & Sides > Menu > Appetizers > added_item > Menu,false,1
Sauces & Sides > Menu > Dessert > Sauces & Sides,false,1
viewed_favourite_store > Menu > added_item > Sauces & Sides > added_item > Menu,false,1
Quick_Reorder > Menu > added_item > Dessert > added_item > Menu > added_item > Dessert > added_item,false,1
Sauces & Sides > added_item > Sauces & Sides > Appetizers > added_item > Kids Menu > Sauces & Sides,false,1
viewed_favourite_store > Appetizers > added_item > Menu > Dessert > added_item > viewed_favourite_store > Appetizers > added_item > Dessert > added_item > Quick_Reorder > viewed_favourite_store > Appetizers > added_item > Dessert > added_item,false,1
Appetizers > added_item > Menu > Appetizers > Menu > Appetizers > added_item,false,1
Kids Menu > added_item > Menu > added_item > Appetizers > Menu > Sauces & Sides > Dessert,false,1
Drinks > Appetizers > Menu > Kids Menu > Dessert > Drinks > Sauces & Sides > Appetizers,false,1
Menu > Appetizers > added_item > Kids Menu > Appetizers > Menu > Appetizers > added_item,false,1
Quick_Reorder > viewed_favourite_store > Appetizers > Menu > added_item > Appetizers,false,1
Appetizers > added_item > Appetizers > Menu > Appetizers > Menu > added_item > Menu > added_item > Appetizers > added_item,false,1
viewed_favourite_store > Family Value Bundles > Menu > Appetizers > Menu > viewed_favourite_store,false,1
viewed_favourite_store > Appetizers > Sauces & Sides > Menu > Appetizers > Menu,false,1
Sauces & Sides > Appetizers > added_item,false,1
Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item,false,1
Quick_Reorder > viewed_favourite_store > Sauces & Sides > Menu > Family Value Bundles > ,false,1
viewed_favourite_store > Menu > Appetizers > Menu > Sauces & Sides > Quick_Reorder > viewed_favourite_store > Menu > Sauces & Sides > Family Value Bundles > Menu > Appetizers > Menu > Appetizers,false,1
viewed_favourite_store > added_item > Menu > added_item > Menu > added_item > Menu Extras > added_item > Dessert > added_item,false,1
Appetizers > Drinks > added_item > Drinks > Dessert > Menu,false,1
Quick_Reorder > added_item > Menu > added_item > Appetizers,false,1
Appetizers > added_item > Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > Menu > Kids Menu > added_item > Appetizers > added_item > Appetizers > added_item > Dessert > added_item > Dessert > added_item > Dessert > added_item > Drinks > added_item,false,1
viewed_favourite_store > Appetizers > added_item > Kids Menu > added_item > Menu Extras > added_item > Dessert,false,1
viewed_favourite_store > Menu > Appetizers > Menu > viewed_favourite_store > Menu,false,1
viewed_favourite_store > Appetizers > Menu > Dessert > Drinks,false,1
Quick_Reorder > Family Value Bundles > Menu > Sauces & Sides,false,1
added_item > Dessert > added_item > Sauces & Sides > added_item,false,1
viewed_favourite_store > added_item > Sauces & Sides > added_item > Kids Menu,false,1
Kids Menu > added_item > Appetizers > Menu > Sauces & Sides,false,1
viewed_favourite_store > Menu > added_item > Dessert > added_item > Menu > added_item > Appetizers > viewed_favourite_store > Menu > added_item > Menu > added_item > Appetizers > added_item > Dessert > added_item,false,1
Drinks >  > Menu,false,1
Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Appetizers > Menu > added_item > Kids Menu > added_item > Appetizers > added_item,false,1
Quick_Reorder > Menu > Appetizers > Drinks > Dessert > Menu,false,1
Appetizers > Menu > added_item > Dessert > Menu Extras > Drinks > Appetizers > added_item > Appetizers > Drinks,false,1
Menu > Sauces & Sides > Menu > added_item > Menu > Drinks,false,1
Kids Menu > added_item > Menu > added_item > Quick_Reorder,false,1
Appetizers > Menu > Dessert > Drinks > Menu > Appetizers > added_item > Menu Extras > Kids Menu > Menu > Appetizers > Drinks > added_item > Dessert > added_item > Drinks > added_item > Kids Menu > Menu > Appetizers > Menu > Appetizers > Menu > Dessert > added_item > Menu > added_item > Appetizers > Menu > added_item > Dessert > Drinks > added_item,false,1
Menu > Appetizers > added_item > Menu > added_item > Appetizers > Menu > Appetizers > Menu > added_item,false,1
Family Value Bundles > added_item > Menu Extras > Family Value Bundles,false,1
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Dessert > Kids Menu > Sauces & Sides > Dessert > added_item > viewed_favourite_store > Appetizers > added_item > Appetizers > added_item,false,1
viewed_favourite_store > Drinks > Appetizers > Menu > Family Value Bundles > Dessert > Drinks,false,1
added_item > Drinks > Menu,false,1
Drinks > Menu Extras > Menu > Appetizers,false,1
Kids Menu > added_item > Kids Menu > added_item > Menu > Family Value Bundles >  > Menu > added_item > Menu > Sauces & Sides > added_item,false,1
Appetizers > Menu > added_item > Menu > Drinks > Sauces & Sides > viewed_favourite_store,false,1
Appetizers > Menu >  > Dessert > Menu Extras > Menu > Appetizers,false,1
Drinks > Appetizers > added_item > Drinks > added_item,false,1
Drinks > Appetizers > Drinks > Sauces & Sides > Appetizers > added_item > Menu > added_item,false,1
viewed_favourite_store > Menu > viewed_favourite_store > added_item > Menu > added_item > Menu > added_item,false,1
Menu Extras > added_item > Menu Extras > added_item > Menu Extras > added_item > Menu Extras,false,1
Family Value Bundles > Appetizers > Menu > Menu Extras,false,1
Menu > added_item > Menu > added_item > Menu > Appetizers > Menu > Kids Menu > Menu > added_item > Menu > Appetizers > Drinks > Sauces & Sides > added_item,false,1
Menu > Appetizers > Sauces & Sides > Kids Menu,false,1
viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Drinks > Menu > viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Menu Extras > added_item,false,1
Menu > added_item > Menu > added_item > Menu > added_item > Menu > Appetizers > added_item > Menu > Sauces & Sides > Appetizers > Menu > Appetizers > added_item > Menu > added_item > Menu > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item > Appetizers > added_item > Sauces & Sides > Drinks > Sauces & Sides > Drinks > added_item > Sauces & Sides > added_item,false,1
Quick_Reorder > Sauces & Sides > Appetizers > added_item > Sauces & Sides > added_item,false,1
Sauces & Sides >  > Menu > Kids Menu > Appetizers,false,1
viewed_favourite_store > Menu > Sauces & Sides > Menu > Sauces & Sides > Appetizers,false,1
Appetizers > added_item > Menu > added_item > Menu > Appetizers > Menu > added_item > viewed_favourite_store > Appetizers > added_item > Menu > added_item > Menu > added_item > Sauces & Sides,false,1
Appetizers > added_item > Menu > added_item > Menu > added_item > Menu > Kids Menu > added_item > Sauces & Sides > Appetizers > added_item > Menu > Appetizers,false,1
Menu > Appetizers > Menu > Kids Menu > Sauces & Sides > Dessert,false,1
added_item > Kids Menu > added_item > Sauces & Sides > Menu,false,1
Menu > added_item > Family Value Bundles > Drinks,false,1
Quick_Reorder > added_item > Drinks > added_item > Sauces & Sides > Kids Menu > Drinks > added_item > Drinks > added_item > Appetizers > added_item > Drinks,false,1
Drinks > Menu > Drinks > Dessert > Menu > added_item > Menu > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers >  > Menu > added_item,false,1
viewed_favourite_store >  > Sauces & Sides,false,1
Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Drinks > added_item > Drinks > added_item > Drinks > added_item > Menu > Sauces & Sides > added_item > Sauces & Sides > added_item > Appetizers > Menu > added_item,false,1
Menu > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item > Kids Menu > added_item > Menu Extras > Appetizers > Menu > Kids Menu > added_item > Menu Extras > viewed_favourite_store > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Kids Menu > added_item > Kids Menu > added_item,false,1
Drinks > Menu > Kids Menu > Menu > added_item,false,1
Menu > Kids Menu > Menu > Dessert > Appetizers,false,1
viewed_favourite_store > Dessert > added_item > Appetizers > added_item > viewed_favourite_store > Dessert,false,1
added_item > Appetizers > added_item > Menu > added_item > Kids Menu > added_item > Drinks > Menu > added_item,false,1
viewed_favourite_store > Kids Menu > Appetizers > Menu > Drinks > Appetizers > Sauces & Sides,false,1
Appetizers > viewed_favourite_store > Appetizers > Drinks,false,1
viewed_favourite_store > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Kids Menu > added_item > Appetizers > added_item,false,1
Menu > Family Value Bundles > Menu Extras > Appetizers > Menu > Kids Menu > Menu > Kids Menu > added_item > Menu > added_item,false,1
viewed_favourite_store >  > Appetizers > Menu > Appetizers > added_item > Dessert > added_item > Appetizers > added_item > Family Value Bundles > added_item > Dessert > added_item,false,1
Drinks > added_item > Menu > added_item > Menu > added_item > Menu,false,1
Appetizers > Menu > added_item > Kids Menu > Menu > Appetizers > Menu > added_item > Dessert > Appetizers > added_item,false,1
Menu > Appetizers > Menu > Menu Extras >  > Dessert > Menu,false,1
Menu >  > Appetizers > Menu > Appetizers > ,false,1
Quick_Reorder > Menu > added_item > Appetizers > added_item > Menu,false,1
viewed_favourite_store > Drinks > added_item > Drinks > added_item,false,1
viewed_favourite_store > Kids Menu > Appetizers > Kids Menu > Menu,false,1
Quick_Reorder > viewed_favourite_store > Quick_Reorder > viewed_favourite_store > Quick_Reorder > viewed_favourite_store > Menu > added_item > Sauces & Sides,false,1
Menu > Appetizers > Menu > Sauces & Sides > Menu >  > Appetizers > added_item > Menu > added_item > Menu > added_item,false,1
viewed_favourite_store > Appetizers > added_item > Menu > Appetizers > added_item > Menu > Sauces & Sides >  > Menu > Drinks > Menu > Appetizers > Menu > Appetizers > Menu > added_item > Menu > added_item > Sauces & Sides > added_item > viewed_favourite_store > Menu > added_item > Appetizers > added_item > Appetizers > Sauces & Sides > added_item > Menu > added_item,false,1
Appetizers > Drinks > Sauces & Sides > Appetizers > Menu,false,1
Drinks > added_item > Sauces & Sides > Dessert,false,1
Dessert > Menu Extras,false,1
Appetizers > Menu > Appetizers > Menu > Sauces & Sides > Menu > Drinks,false,1
added_item > Menu Extras > Dessert > Menu > Drinks > Menu,false,1
viewed_favourite_store > Appetizers > added_item > Appetizers > Menu Extras > added_item > Menu Extras > added_item > Appetizers,false,1
Menu > added_item > Appetizers > Menu > added_item > Appetizers,false,1
Appetizers > added_item > Drinks > added_item > Appetizers > Menu > Dessert > added_item,false,1
viewed_favourite_store > Dessert > added_item > Dessert > added_item > Dessert,false,1
viewed_favourite_store > Appetizers > Menu > Kids Menu > Sauces & Sides > Menu > Appetizers,false,1
viewed_favourite_store > Sauces & Sides > Quick_Reorder > Appetizers > added_item > Menu > added_item > Menu,false,1
Quick_Reorder > viewed_favourite_store > Menu > Appetizers > Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > Menu,false,1
viewed_favourite_store > Quick_Reorder > Appetizers > added_item > Menu > added_item > Menu > added_item > Kids Menu > added_item,false,1
Drinks > Menu > Sauces & Sides > Appetizers > Menu > Appetizers,false,1
Menu > Appetizers > Menu > Family Value Bundles > Sauces & Sides > Menu > Appetizers,false,1
Menu > added_item > Kids Menu > added_item > Appetizers > added_item > Drinks > Kids Menu > added_item > Appetizers,false,1
added_item > Dessert >  > Sauces & Sides > Menu > Dessert > Menu > Appetizers > Family Value Bundles > Sauces & Sides > Kids Menu > Menu > Dessert > Menu > Appetizers >  > Sauces & Sides > added_item > Drinks > Kids Menu > added_item > Dessert > Sauces & Sides > Dessert > Menu > Sauces & Sides > Drinks > Dessert > added_item > Menu > Kids Menu > Sauces & Sides > Family Value Bundles,false,1
viewed_favourite_store > added_item > Drinks > added_item > Kids Menu > added_item > Menu > added_item > Menu > added_item,false,1
Appetizers > added_item > Appetizers > added_item > Menu > Sauces & Sides > Menu,false,1
Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Menu > Dessert > added_item > Dessert > added_item > Sauces & Sides > added_item > Menu,false,1
viewed_favourite_store > added_item > Appetizers > Menu > Dessert,false,1
viewed_favourite_store > Menu > added_item > Sauces & Sides > Menu > Appetizers > Sauces & Sides > added_item,false,1
Menu > added_item > Drinks > Menu > Appetizers > Menu,false,1
Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > viewed_favourite_store > Menu > added_item > Menu,false,1
viewed_favourite_store > Appetizers > added_item > Menu > Sauces & Sides > Menu > Appetizers > Sauces & Sides,false,1
Menu > added_item > Appetizers > added_item > Appetizers > Kids Menu > Menu > added_item > Appetizers > added_item,false,1
Menu > Appetizers > added_item > Appetizers > added_item > Appetizers,false,1
 > Appetizers > Sauces & Sides > Menu > Appetizers,false,1
Menu > Sauces & Sides > Dessert > Drinks > Appetizers > Menu,false,1
Menu > added_item > Menu Extras > added_item > Menu Extras > Menu,false,1
viewed_favourite_store > Appetizers > added_item > Appetizers > Menu > Drinks > Menu > Sauces & Sides > added_item > Sauces & Sides > added_item,false,1
added_item > Menu > added_item > Menu > Menu Extras > Appetizers > Dessert > Menu > added_item > Menu,false,1
Family Value Bundles > Appetizers > added_item > Appetizers > added_item > viewed_favourite_store > Kids Menu > added_item > Menu > Appetizers > added_item,false,1
Appetizers > Kids Menu > added_item > Kids Menu,false,1
Menu > added_item > Menu > added_item > Appetizers > Menu Extras > added_item,false,1
Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item > Drinks > Sauces & Sides > Menu > added_item,false,1
Quick_Reorder > Menu > added_item > Appetizers > Menu > added_item > Menu > added_item,false,1
Quick_Reorder > Drinks > Quick_Reorder,false,1
Appetizers > added_item > Appetizers > Menu > added_item > Menu > Kids Menu > Dessert > Sauces & Sides > added_item > Sauces & Sides > added_item > Sauces & Sides >  > Drinks,false,1
Menu > added_item > Menu > added_item > Dessert > Drinks > added_item > Menu > added_item > viewed_favourite_store > Menu > added_item > Menu > added_item > Drinks > added_item,false,1
Menu > added_item > Menu > Appetizers > added_item > Appetizers > added_item > Appetizers > added_item > Menu > added_item > Menu > added_item > Appetizers > added_item,false,1
Menu > Dessert > Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > Dessert > added_item,false,1
viewed_favourite_store > Appetizers > Menu > Family Value Bundles > Sauces & Sides > Menu > Kids Menu > Dessert,false,1
Menu > Appetizers > Menu > Dessert > Menu > Kids Menu,false,1
Quick_Reorder > Appetizers > added_item > Appetizers > Sauces & Sides > Menu > Appetizers > Menu > Appetizers > Menu > Appetizers > Menu > Appetizers,false,1
Menu > Kids Menu > Dessert > Menu > Kids Menu > Dessert,false,1
Appetizers > Menu > Kids Menu > Menu > Kids Menu > Menu > Appetizers > Menu > Appetizers > Kids Menu > added_item > Sauces & Sides > Kids Menu > Sauces & Sides > added_item,false,1
Family Value Bundles > Menu > Appetizers > Kids Menu > Appetizers,false,1
Drinks > Menu > added_item > Menu Extras > added_item,false,1
Menu > Appetizers > added_item > Drinks > added_item,false,1
viewed_favourite_store > added_item > Kids Menu > Menu > added_item > Appetizers > added_item > Menu,false,1
Menu > added_item > Menu > added_item > Menu > added_item > Menu > added_item > viewed_favourite_store > Menu > added_item > Menu > added_item > Sauces & Sides > Appetizers > added_item > viewed_favourite_store > Menu > added_item > Menu > added_item > viewed_favourite_store > Menu > added_item > Menu > added_item > viewed_favourite_store > Menu > added_item > Menu > added_item,false,1
viewed_favourite_store >  > Family Value Bundles >  > Other > Sauces & Sides > Drinks > Dessert > Other,false,1
Appetizers > added_item > Sauces & Sides > added_item > Menu > added_item > Menu > added_item > Appetizers > added_item > Sauces & Sides > added_item,false,1
Family Value Bundles > added_item > Menu > Sauces & Sides > Kids Menu > added_item > Kids Menu > added_item,false,1
viewed_favourite_store > Appetizers > Menu > added_item > Menu > added_item > Menu > added_item > Sauces & Sides > added_item > Sauces & Sides,false,1
Appetizers > Menu > Appetizers > Menu > Sauces & Sides >  > Appetizers,false,1
Menu > Appetizers > Menu > Dessert > Sauces & Sides > Drinks > Menu > Drinks > Menu > Kids Menu,false,1
Menu > Appetizers > Menu > Dessert > Menu > Appetizers > Menu > Appetizers,false,1
Kids Menu > added_item > Drinks > Appetizers > Menu > Family Value Bundles > added_item,false,1
Appetizers > added_item > Menu > added_item > Appetizers > Menu > Appetizers,false,1
Menu > Dessert > Kids Menu > Menu > Drinks > added_item,false,1
viewed_favourite_store > added_item > Drinks > added_item > Appetizers > added_item > Appetizers,false,1
viewed_favourite_store > Menu > Sauces & Sides > Appetizers > Dessert > Kids Menu > Menu > Appetizers,false,1
viewed_favourite_store > Menu > added_item > Menu > added_item > Kids Menu > added_item > Appetizers > added_item > Menu Extras > added_item > Appetizers > added_item > Kids Menu > Menu > added_item > Appetizers > Menu > Menu Extras > Menu > added_item > Appetizers > added_item,false,1
Menu > added_item >  > Menu Extras > added_item,false,1
Kids Menu > added_item > Kids Menu > added_item > Kids Menu > added_item > Kids Menu > Menu > Kids Menu,false,1
Menu >  > Menu > Drinks > Menu > added_item,false,1
viewed_favourite_store > Menu > Quick_Reorder > Appetizers > Menu,false,1
Kids Menu > added_item > Menu > Appetizers > added_item > Menu > Appetizers > Menu,false,1
